,1700.0 µM Pi (1),850.0 µM Pi (1),425.0 µM Pi (1),212.5 µM Pi (1),106.25 µM Pi (1),53.125 µM Pi (1),26.5625 µM Pi (1),13.28125 µM Pi (1),6.640625 µM Pi (1),3.3203125 µM Pi (1),1.66015625 µM Pi (1),0.830078125 µM Pi (1),1700.0 µM Pi (2),850.0 µM Pi (2),425.0 µM Pi (2),212.5 µM Pi (2),106.25 µM Pi (2),53.125 µM Pi (2),26.5625 µM Pi (2),13.28125 µM Pi (2),6.640625 µM Pi (2),3.3203125 µM Pi (2),1.66015625 µM Pi (2),0.830078125 µM Pi (2),time
100,177.76,173.44,167.44,167.28,165.36,157.52,161.2,163.92,166.87999999999997,160.0,157.68,165.44,173.92,170.47999999999996,166.32,158.96,147.28,157.35999999999999,162.95999999999998,162.16,161.43999999999997,158.0,156.72,158.16,2421.5
101,178.07999999999998,173.6,167.92000000000002,166.23999999999998,164.88,157.04,163.67999999999998,173.27999999999997,169.04,166.96,169.76,174.95999999999998,174.16,171.11999999999998,167.11999999999998,159.12,148.0,157.28,168.79999999999998,168.07999999999998,173.67999999999998,169.28,167.35999999999999,164.64,2445.9
102,178.15999999999997,173.76,168.15999999999997,167.35999999999999,164.95999999999998,165.36,187.28,170.71999999999997,168.56,161.04,168.07999999999998,184.31999999999996,174.23999999999998,171.43999999999997,167.28,158.96,147.76,181.04,170.39999999999998,166.4,162.88,166.23999999999998,173.44,182.07999999999998,2470.3
103,178.32,173.84,167.83999999999997,167.51999999999998,165.83999999999997,156.95999999999998,161.28,162.71999999999997,171.28,163.84,165.04,171.04,174.55999999999997,171.84,167.44,159.35999999999999,147.76,157.35999999999999,159.04,166.96,165.76,163.51999999999998,162.71999999999997,169.20000000000002,2494.7
104,178.48,174.48,168.56,167.83999999999997,165.44,157.92,166.48,163.12,172.23999999999998,167.11999999999998,166.32,174.23999999999998,174.88,172.07999999999998,167.11999999999998,159.76,147.76,158.48,163.76,162.07999999999998,167.92000000000002,166.48,163.51999999999998,168.39999999999998,2519.1
105,179.11999999999998,174.23999999999998,168.39999999999998,167.44,169.6,158.56,164.88,162.48,165.27999999999997,156.24,155.35999999999999,162.16,174.72,171.84,167.76,159.2,149.44,165.44,159.12,161.92,160.47999999999996,155.2,153.35999999999999,160.64,2543.5
106,179.04,174.55999999999997,168.88,167.76,166.16,163.67999999999998,165.36,179.04,175.04,156.16,160.15999999999997,178.79999999999998,175.2,172.39999999999998,167.51999999999998,159.76,150.55999999999997,165.2,168.0,169.84,170.32,156.95999999999998,167.76,175.76,2567.9
107,178.79999999999998,174.4,168.72,168.56,165.76,160.64,164.64,163.6,163.6,157.92,157.6,164.48,175.44,173.03999999999996,167.28,159.6,148.72,160.95999999999998,160.56,161.43999999999997,159.67999999999998,158.0,155.6,160.88,2592.3
108,179.52,175.2,169.43999999999997,168.39999999999998,168.48,177.44,163.92,161.04,161.43999999999997,155.92,155.2,161.11999999999998,175.27999999999997,172.32,167.92000000000002,160.24,154.39999999999998,167.2,158.88,157.92,156.79999999999998,155.6,153.6,159.2,2616.7
109,179.28,174.64,168.88,168.32,180.15999999999997,172.71999999999997,177.76,171.99999999999997,166.79999999999998,159.6,166.07999999999998,173.12,175.51999999999998,172.23999999999998,167.83999999999997,160.07999999999998,159.84,174.55999999999997,172.71999999999997,168.48,160.47999999999996,163.35999999999999,163.92,170.07999999999998,2641.1
110,179.6,175.59999999999997,169.43999999999997,168.48,170.15999999999997,163.27999999999997,163.76,165.04,163.76,156.72,160.88,167.51999999999998,175.83999999999997,172.88,168.32,160.24,156.0,163.76,159.12,162.16,157.52,163.44,158.96,164.16,2665.5
111,180.32,175.12,168.96,168.56,183.44,163.51999999999998,168.32,165.51999999999998,166.64000000000001,160.24,160.79999999999998,167.2,176.55999999999997,172.88,168.39999999999998,159.92,154.96,163.12,164.31999999999996,163.12,161.43999999999997,162.23999999999998,158.96,168.15999999999997,2689.9
112,180.24,175.68,170.0,168.48,167.51999999999998,158.72,174.23999999999998,164.16,163.2,156.72,157.6,165.68,176.64000000000001,173.84,168.79999999999998,160.24,149.04,165.04,161.43999999999997,162.32,158.0,159.35999999999999,157.84,161.2,2714.3
113,180.56,175.27999999999997,169.43999999999997,168.64,166.72,158.32,173.44,169.84,175.59999999999997,168.15999999999997,170.0,172.56,177.04,173.35999999999999,169.43999999999997,160.0,148.16,161.35999999999999,159.35999999999999,172.16,171.75999999999996,170.32,165.04,169.6,2738.7
114,181.04,175.51999999999998,169.84,168.32,166.79999999999998,158.23999999999998,161.92,160.95999999999998,162.64,158.64,155.6,160.71999999999997,177.44,173.99999999999997,169.28,160.39999999999998,148.48,158.56,157.84,160.24,158.72,155.92,153.2,159.04,2763.1
115,180.64,176.23999999999998,169.43999999999997,169.11999999999998,167.35999999999999,158.23999999999998,165.44,163.76,173.35999999999999,169.20000000000002,166.23999999999998,169.76,177.28,174.55999999999997,169.04,160.64,149.04,159.51999999999998,161.84,170.24,168.88,166.48,162.71999999999997,167.68,2787.5
116,181.28,176.64000000000001,169.11999999999998,168.64,166.16,158.56,161.75999999999996,166.64000000000001,164.55999999999997,161.35999999999999,162.95999999999998,167.6,176.72,173.67999999999998,169.84,160.32,149.2,158.48,162.71999999999997,165.92,160.0,162.32,159.76,164.23999999999998,2811.9
117,181.2,176.55999999999997,170.07999999999998,169.04,168.0,160.24,165.59999999999997,162.64,168.07999999999998,162.8,160.95999999999998,164.64,177.92000000000002,174.4,169.52,160.32,151.04,159.12,162.95999999999998,162.48,164.88,162.32,157.52,162.56,2836.3
118,181.67999999999998,176.48,170.56,169.43999999999997,166.48,161.43999999999997,165.92,163.2,175.83999999999997,169.11999999999998,162.16,169.11999999999998,178.07999999999998,174.88,170.0,160.24,151.6,160.88,160.0,170.07999999999998,173.76,168.88,161.11999999999998,160.95999999999998,2860.7
119,181.6,176.72,170.56,168.96,167.51999999999998,159.04,165.2,168.07999999999998,182.88,169.35999999999999,164.72,167.2,178.24,174.88,170.0,160.95999999999998,149.04,158.88,163.84,174.23999999999998,169.04,173.2,160.07999999999998,167.83999999999997,2885.2
120,181.84,176.72,170.79999999999998,169.11999999999998,166.55999999999997,158.72,163.76,176.32,178.24,171.35999999999999,171.52,166.23999999999998,178.24,174.48,169.43999999999997,160.32,149.2,159.44,169.20000000000002,173.03999999999996,170.07999999999998,169.67999999999998,162.88,168.07999999999998,2909.7
121,182.48,177.2,170.39999999999998,169.20000000000002,166.87999999999997,158.48,161.43999999999997,172.39999999999998,175.44,167.11999999999998,167.28,175.68,178.07999999999998,174.72,170.32,161.28,149.35999999999999,158.72,168.24,173.03999999999996,166.48,167.04,171.52,175.2,2934.1
122,182.95999999999998,177.28,171.2,169.52,167.44,159.04,174.16,170.95999999999998,172.23999999999998,166.79999999999998,168.07999999999998,172.8,179.20000000000002,174.95999999999998,170.47999999999996,161.28,149.44,158.48,166.87999999999997,169.20000000000002,171.2,168.07999999999998,164.64,170.71999999999997,2958.6
123,182.88,177.92000000000002,171.52,169.6,167.6,158.56,169.84,168.39999999999998,167.44,156.56,164.88,164.4,179.04,175.68,170.15999999999997,161.99999999999997,152.48,162.8,167.04,166.0,157.76,159.76,162.71999999999997,164.95999999999998,2983.1
124,182.88,177.83999999999997,171.35999999999999,170.0,167.2,158.48,169.20000000000002,189.84,170.39999999999998,161.28,173.99999999999997,182.95999999999998,178.72,176.32,170.47999999999996,161.2,149.35999999999999,160.07999999999998,180.15999999999997,176.87999999999997,161.84,170.95999999999998,177.28,181.35999999999999,3007.6
125,182.95999999999998,178.07999999999998,170.79999999999998,170.07999999999998,167.83999999999997,167.2,171.28,183.84,173.35999999999999,166.87999999999997,178.07999999999998,177.51999999999998,179.35999999999999,176.32,170.71999999999997,160.95999999999998,151.28,167.28,171.43999999999997,179.84,166.4,166.23999999999998,174.4,175.83999999999997,3032.1
126,183.92,178.15999999999997,171.35999999999999,170.15999999999997,168.0,160.0,163.67999999999998,161.75999999999996,163.35999999999999,157.52,156.0,161.04,180.0,175.92,171.43999999999997,161.43999999999997,150.71999999999997,160.56,160.15999999999997,160.39999999999998,157.52,156.16,154.32,160.39999999999998,3056.6
127,183.84,178.48,171.75999999999996,171.75999999999996,167.35999999999999,159.04,165.12,164.23999999999998,166.64000000000001,157.35999999999999,155.44,160.56,179.6,176.16,170.39999999999998,161.99999999999997,149.76,158.96,164.16,162.39999999999998,159.35999999999999,163.92,153.6,158.8,3081.1
128,183.6,178.32,171.75999999999996,170.79999999999998,168.24,158.72,171.2,172.64,173.76,169.35999999999999,159.67999999999998,167.51999999999998,179.76,176.32,171.35999999999999,161.92,149.84,160.88,170.56,163.76,174.23999999999998,158.8,160.95999999999998,163.27999999999997,3105.6
129,184.4,178.64,172.23999999999998,171.75999999999996,168.96,171.52,171.67999999999998,168.48,170.64,168.56,170.95999999999998,171.92,180.07999999999998,176.72,171.52,162.48,156.88,168.32,172.95999999999998,162.88,165.51999999999998,166.72,168.15999999999997,165.59999999999997,3130.1
130,184.64,178.64,171.6,170.15999999999997,168.56,161.2,164.95999999999998,162.64,163.99999999999997,158.56,157.68,161.35999999999999,180.47999999999996,177.2,171.75999999999996,161.67999999999998,150.71999999999997,160.95999999999998,160.88,161.2,160.64,157.68,156.56,160.24,3154.6
131,184.23999999999998,179.20000000000002,172.39999999999998,170.47999999999996,168.39999999999998,162.8,167.51999999999998,170.56,164.31999999999996,158.32,166.87999999999997,161.43999999999997,180.39999999999998,177.04,171.43999999999997,162.56,150.32,168.15999999999997,161.84,162.95999999999998,159.92,164.16,163.92,160.71999999999997,3179.1
132,185.12,178.96,172.39999999999998,170.0,168.24,160.88,164.48,168.07999999999998,172.8,162.48,157.35999999999999,160.71999999999997,181.28,177.51999999999998,172.07999999999998,162.16,153.92,160.71999999999997,166.72,166.55999999999997,170.0,161.04,155.04,159.92,3203.6
133,184.72,179.43999999999997,173.12,171.11999999999998,169.35999999999999,163.51999999999998,170.79999999999998,165.68,169.11999999999998,161.04,160.24,167.28,181.6,177.51999999999998,172.32,162.39999999999998,158.07999999999998,163.51999999999998,166.55999999999997,162.39999999999998,166.16,161.43999999999997,158.23999999999998,167.28,3228.1
134,185.12,180.0,172.8,171.2,168.39999999999998,165.36,170.95999999999998,167.35999999999999,169.84,164.95999999999998,159.67999999999998,165.12,181.04,177.44,172.39999999999998,162.88,156.95999999999998,167.6,162.48,162.8,166.23999999999998,161.6,160.15999999999997,166.96,3252.6
135,185.59999999999997,179.84,173.2,170.79999999999998,169.6,167.44,165.76,164.88,166.87999999999997,158.07999999999998,163.6,168.15999999999997,181.75999999999996,178.0,172.64,162.64,160.0,162.23999999999998,162.64,164.08,160.88,160.64,161.84,158.64,3277.1
136,185.68,180.07999999999998,173.03999999999996,170.64,168.72,159.67999999999998,163.92,162.16,162.56,156.32,154.88,161.2,181.84,178.0,171.99999999999997,162.71999999999997,150.95999999999998,159.51999999999998,159.92,159.28,157.52,156.07999999999998,157.6,159.92,3301.6
137,185.83999999999997,180.71999999999997,173.51999999999998,170.24,170.95999999999998,168.15999999999997,171.52,184.4,186.72,164.48,170.71999999999997,167.44,181.84,178.39999999999998,172.23999999999998,163.2,153.51999999999998,166.07999999999998,169.04,184.4,173.44,170.0,162.64,165.59999999999997,3326.1
138,186.48,180.39999999999998,173.51999999999998,170.95999999999998,170.32,163.6,182.07999999999998,182.95999999999998,184.55999999999997,174.23999999999998,164.08,173.67999999999998,182.71999999999997,178.79999999999998,172.64,162.88,157.04,164.95999999999998,181.04,182.71999999999997,168.72,175.27999999999997,165.68,168.32,3350.6
139,186.79999999999998,180.95999999999998,173.76,171.75999999999996,169.43999999999997,160.07999999999998,165.12,162.39999999999998,164.16,157.44,155.28,160.79999999999998,182.64,178.79999999999998,173.12,163.2,150.79999999999998,160.71999999999997,162.71999999999997,161.6,158.72,156.4,153.92,159.28,3375.1
140,186.72,180.88,173.84,171.84,169.76,162.16,172.95999999999998,171.43999999999997,169.20000000000002,161.99999999999997,163.03999999999996,171.2,181.99999999999997,178.39999999999998,173.27999999999997,163.44,151.12,161.84,172.64,167.68,163.6,163.84,162.07999999999998,165.76,3399.6
141,186.4,180.24,173.99999999999997,171.35999999999999,169.76,167.51999999999998,181.75999999999996,179.43999999999997,181.2,164.23999999999998,164.23999999999998,168.79999999999998,183.03999999999996,178.56,173.03999999999996,163.6,150.71999999999997,171.84,176.79999999999998,177.83999999999997,173.76,164.16,162.88,167.6,3424.1
142,187.04,181.28,173.92,171.84,169.28,159.35999999999999,165.27999999999997,161.67999999999998,161.28,159.51999999999998,156.32,182.23999999999998,183.35999999999999,179.04,173.92,163.35999999999999,151.04,161.35999999999999,161.11999999999998,159.76,158.16,157.35999999999999,166.4,171.67999999999998,3448.6
143,187.28,181.84,174.08,171.35999999999999,170.47999999999996,159.92,162.64,161.04,161.99999999999997,159.84,156.88,160.24,183.67999999999998,179.76,173.44,164.08,151.2,159.92,159.12,159.04,158.88,162.07999999999998,153.84,159.04,3473.1
144,187.68,181.84,174.4,172.16,169.35999999999999,159.6,162.23999999999998,174.31999999999996,175.04,168.96,164.31999999999996,164.88,183.99999999999997,179.43999999999997,173.27999999999997,163.51999999999998,150.79999999999998,159.28,171.67999999999998,170.15999999999997,169.28,167.04,161.43999999999997,163.84,3497.6
145,187.83999999999997,182.07999999999998,174.23999999999998,172.16,170.0,159.67999999999998,167.04,162.48,170.39999999999998,167.44,165.36,170.79999999999998,184.31999999999996,180.0,173.67999999999998,163.76,151.28,162.07999999999998,162.32,167.11999999999998,165.59999999999997,169.04,167.28,166.79999999999998,3522.1
146,187.68,181.67999999999998,174.16,171.99999999999997,169.92,159.6,165.2,172.07999999999998,176.16,163.76,165.92,169.20000000000002,183.51999999999998,179.67999999999998,174.16,164.23999999999998,151.2,163.35999999999999,164.16,170.71999999999997,165.68,164.08,169.20000000000002,168.39999999999998,3546.6
147,187.83999999999997,182.39999999999998,175.12,172.64,170.07999999999998,160.32,162.48,162.16,163.35999999999999,158.0,159.6,162.23999999999998,184.4,180.15999999999997,174.23999999999998,164.16,151.35999999999999,159.35999999999999,162.71999999999997,159.2,160.39999999999998,160.47999999999996,157.35999999999999,160.47999999999996,3571.1
148,188.24,182.64,174.95999999999998,172.39999999999998,170.15999999999997,159.92,162.8,160.79999999999998,161.67999999999998,158.32,157.2,164.55999999999997,183.92,180.32,174.23999999999998,164.4,151.76,160.15999999999997,159.92,159.35999999999999,158.96,156.88,155.76,165.27999999999997,3595.6
149,188.48,181.84,175.04,172.48,170.15999999999997,162.39999999999998,165.12,165.12,166.48,170.71999999999997,170.71999999999997,161.04,184.55999999999997,180.64,174.4,163.67999999999998,151.76,163.99999999999997,163.44,163.2,165.83999999999997,172.32,160.47999999999996,164.23999999999998,3620.1
150,188.48,182.16,175.36,172.71999999999997,170.0,159.92,163.44,161.6,163.84,160.88,158.72,164.95999999999998,185.12,180.64,174.48,165.12,152.07999999999998,160.15999999999997,160.71999999999997,160.0,159.51999999999998,158.56,157.68,161.52,3644.6
151,188.88,183.03999999999996,175.76,172.64,170.71999999999997,160.32,162.88,163.92,166.48,167.35999999999999,170.71999999999997,163.35999999999999,185.36,180.95999999999998,174.55999999999997,164.4,151.12,159.84,159.92,163.6,165.68,172.56,158.72,162.07999999999998,3669.1
152,189.11999999999998,182.95999999999998,175.27999999999997,172.8,170.56,159.67999999999998,163.03999999999996,161.04,162.16,156.64,155.44,160.56,184.31999999999996,181.35999999999999,174.95999999999998,164.64,151.99999999999997,160.56,159.28,159.6,157.52,155.76,153.84,159.04,3693.6
153,189.20000000000002,183.12,176.23999999999998,173.44,170.24,160.47999999999996,162.48,161.04,161.35999999999999,156.0,155.76,162.95999999999998,185.76,180.95999999999998,175.44,164.64,151.92,160.24,160.07999999999998,159.6,157.68,155.67999999999998,153.6,161.75999999999996,3718.1
154,189.84,183.6,176.07999999999998,173.2,170.79999999999998,161.99999999999997,166.87999999999997,183.67999999999998,166.64000000000001,155.83999999999997,156.32,160.56,185.68,181.28,174.64,164.55999999999997,152.23999999999998,164.64,168.88,180.64,159.12,155.28,153.27999999999997,158.64,3742.6
155,190.24,183.76,176.4,172.71999999999997,170.71999999999997,162.88,167.51999999999998,165.59999999999997,172.39999999999998,170.24,161.52,162.88,186.79999999999998,181.6,175.59999999999997,164.88,153.27999999999997,165.92,163.76,164.64,169.43999999999997,167.2,156.16,164.79999999999998,3767.1
156,190.39999999999998,183.84,176.07999999999998,173.35999999999999,170.95999999999998,160.15999999999997,162.95999999999998,160.39999999999998,162.71999999999997,155.92,155.6,160.24,186.32,181.92,175.59999999999997,164.31999999999996,152.32,160.64,160.07999999999998,159.12,157.52,156.48,153.2,158.8,3791.6
157,190.47999999999996,183.76,176.64000000000001,173.44,174.16,167.76,165.59999999999997,168.72,165.76,157.84,158.64,166.23999999999998,186.79999999999998,181.84,175.68,165.68,158.23999999999998,165.59999999999997,163.35999999999999,165.44,158.96,161.35999999999999,160.07999999999998,164.23999999999998,3816.1
158,190.32,184.16,176.55999999999997,173.12,171.11999999999998,160.71999999999997,164.31999999999996,185.83999999999997,187.11999999999998,179.43999999999997,173.12,170.0,187.68,182.23999999999998,175.92,165.68,152.48,160.39999999999998,170.07999999999998,184.16,181.11999999999998,176.64000000000001,162.32,167.04,3840.6
